event_id,vehicle_id,driver_id,trip_id,event_timestamp,latitude,longitude,speed_kmph,heading,gps_accuracy,ignition_status,battery_level
EVT_0001643631,VH_ORPHAN_4157,DRV_UNKNOWN_258,,2025-01-20 04:23:00.285,33.1956689,90.1375628,68.1,190.8,8.7,ON,89
EVT_0001639157,VH_ORPHAN_3708,DRV_UNKNOWN_322,,2025-01-20 04:23:00.685,21.8516626,78.7630175,33.23,39.2,27.0,OFF,12
EVT_0000037463,VH_0050,DRV_0050,,2025-01-20 04:23:40.959,17.1300453,78.4067889,0.0,257.7,19.8,OFF,51
EVT_0000034293,VH_0048,DRV_0348,,2025-01-20 04:23:51.452,22.3567128,88.9747425,0.0,132.4,25.2,OFF,81
EVT_0001644387,VH_0081,DRV_0081,TRP_NIGHT_0306,2025-01-20 04:24:00.564,13.0034088,80.4326689,50.81,245.4,16.7,ON,62
EVT_0000079725,VH_0105,DRV_0105,,2025-01-20 04:24:00.685,18.4914334,73.6153174,0.0,212.2,19.1,OFF,38
EVT_0000205525,VH_0268,DRV_0268,,2025-01-20 04:25:20.572,22.9561237,72.7387968,0.0,235.5,13.2,OFF,72
EVT_0000122125,VH_0158,DRV_0158,,2025-01-20 04:27:23.765,22.3601445,89.242351,0.0,169.6,8.9,OFF,88
EVT_0001643568,VH_ORPHAN_7262,DRV_UNKNOWN_914,,2025-01-20 04:28:00.266,12.1112812,84.4486885,66.42,99.1,18.1,OFF,71
EVT_0001639358,VH_ORPHAN_5696,DRV_UNKNOWN_798,,2025-01-20 04:28:00.679,31.2002976,91.8422633,73.7,68.7,37.4,OFF,97
EVT_0000209650,VH_0277,DRV_0277,,2025-01-20 04:28:18.872,26.9003256,81.2594815,0.0,95.5,9.1,OFF,18
EVT_0001640256,VH_ORPHAN_3791,DRV_UNKNOWN_922,,2025-01-20 04:30:00.471,11.0049646,93.5041894,25.06,357.6,39.6,ON,90
EVT_0000167867,VH_0219,DRV_0219,,2025-01-20 04:30:10.510,22.6323547,88.39349,0.0,173.3,12.3,OFF,55
EVT_0000099099,VH_0126,DRV_0126,,2025-01-20 04:30:51.026,17.7855536,73.7803244,0.0,118.1,25.3,OFF,76
EVT_0000009570,VH_0011,DRV_0311,,2025-01-20 04:32:24.309,23.0469241,73.0410047,0.0,144.1,18.4,OFF,63
EVT_0001640948,VH_ORPHAN_8667,DRV_UNKNOWN_433,,2025-01-20 04:34:00.880,34.985601,82.6575076,21.1,95.2,35.5,ON,73
EVT_0000028745,VH_0043,DRV_0343,,2025-01-20 04:34:08.866,12.8603933,80.7547838,0.0,24.6,18.7,OFF,77
EVT_0001640633,VH_ORPHAN_1958,DRV_UNKNOWN_616,,2025-01-20 04:35:00.266,12.0189386,78.0676075,11.18,102.1,18.4,OFF,12
EVT_0001644171,VH_0196,DRV_0196,TRP_NIGHT_0090,2025-01-20 04:36:00.071,18.7742507,72.3691308,20.58,195.2,6.5,ON,52
EVT_0001641748,VH_ORPHAN_3355,DRV_UNKNOWN_352,,2025-01-20 04:37:00.308,19.4355938,92.8833981,34.55,234.1,33.7,OFF,11
EVT_0000178126,VH_0231,DRV_0231,,2025-01-20 04:37:17.694,12.9870245,80.4131177,0.0,41.5,24.9,OFF,83
EVT_0000050178,VH_0074,DRV_0074,,2025-01-20 04:37:17.960,26.940519,75.7942857,0.0,327.2,29.3,OFF,98
EVT_0000216705,VH_0287,DRV_0287,,2025-01-20 04:37:42.512,12.7222111,77.3120082,0.0,186.0,28.1,OFF,76
EVT_0000099091,VH_0126,DRV_0126,,2025-01-20 04:38:03.679,17.7842212,73.7805355,0.0,118.1,29.8,OFF,84
EVT_0000116339,VH_0148,DRV_0148,,2025-01-20 04:38:05.668,19.4935463,73.2088967,0.0,274.9,10.5,OFF,57
EVT_0001643760,VH_ORPHAN_2601,DRV_UNKNOWN_893,,2025-01-20 04:39:00.203,31.1088008,88.0239694,48.43,283.9,48.9,OFF,89
EVT_0001642663,VH_ORPHAN_1849,DRV_UNKNOWN_830,,2025-01-20 04:39:00.878,24.8053609,71.3410309,32.69,332.6,21.9,ON,75
EVT_0001644532,VH_0197,DRV_0197,TRP_NIGHT_0451,2025-01-20 04:41:00.044,26.8257427,75.8694225,52.9,61.3,15.5,ON,53
EVT_0001641508,VH_ORPHAN_4224,DRV_UNKNOWN_430,,2025-01-20 04:41:00.568,19.7045884,72.795252,32.51,131.1,7.5,OFF,55
EVT_0000101032,VH_0128,DRV_0128,,2025-01-20 04:41:58.949,19.3176642,73.1287217,0.0,119.3,19.4,OFF,68
EVT_0001640183,VH_ORPHAN_3419,DRV_UNKNOWN_844,,2025-01-20 04:43:00.796,27.4061639,79.6237077,6.7,199.8,22.0,ON,30
EVT_0001642751,VH_ORPHAN_3477,DRV_UNKNOWN_227,,2025-01-20 04:43:00.960,18.735623,90.8602036,49.81,140.9,37.7,OFF,17
EVT_0001639216,VH_ORPHAN_6486,DRV_UNKNOWN_589,,2025-01-20 04:45:00.791,17.144196,89.2073969,43.05,100.8,12.5,ON,89
EVT_0001644561,VH_0187,DRV_0187,TRP_NIGHT_0480,2025-01-20 04:45:00.976,13.3025944,77.6903701,49.48,218.9,17.9,ON,49
EVT_0000076119,VH_0100,DRV_0100,,2025-01-20 04:45:30.085,18.4566654,73.3382462,0.0,119.3,19.8,OFF,67
EVT_0001644048,VH_ORPHAN_2629,DRV_UNKNOWN_655,,2025-01-20 04:46:00.233,11.0189857,89.409491,1.02,254.7,43.7,ON,78
EVT_0001640951,VH_ORPHAN_4820,DRV_UNKNOWN_761,,2025-01-20 04:48:00.804,32.1661815,96.8375733,57.73,8.0,42.6,ON,7
EVT_0001643339,VH_ORPHAN_5210,DRV_UNKNOWN_711,,2025-01-20 04:49:00.105,16.3117296,87.8354932,21.97,263.4,46.7,OFF,30
EVT_0000078493,VH_0104,DRV_0104,,2025-01-20 04:49:46.531,27.2313128,75.6688726,0.0,356.2,9.6,OFF,51
EVT_0000023746,VH_0031,DRV_0331,,2025-01-20 04:51:04.771,22.5467985,88.509349,0.0,225.8,23.7,OFF,47
EVT_0001642609,VH_ORPHAN_3298,DRV_UNKNOWN_434,,2025-01-20 04:53:00.172,30.6015675,87.2243492,15.74,28.5,38.7,ON,67
EVT_0001641207,VH_ORPHAN_5695,DRV_UNKNOWN_887,,2025-01-20 04:53:00.702,33.5411505,88.9917902,56.63,163.6,38.1,ON,55
EVT_0001643591,VH_ORPHAN_2183,DRV_UNKNOWN_904,,2025-01-20 04:53:00.749,11.3200718,76.2681614,43.55,205.9,12.6,OFF,81
EVT_0000209653,VH_0277,DRV_0277,,2025-01-20 04:55:38.763,26.9006585,81.2587685,0.0,95.5,27.6,OFF,54
EVT_0001641204,VH_ORPHAN_7341,DRV_UNKNOWN_974,,2025-01-20 04:57:00.237,9.4837369,91.1048398,76.24,50.6,48.7,ON,64
EVT_0000070158,VH_0094,DRV_0094,,2025-01-20 04:57:36.684,18.5987102,74.0594109,0.0,273.8,15.6,OFF,25
EVT_0000009567,VH_0011,DRV_0311,,2025-01-20 04:57:44.718,23.0485022,73.0411945,0.0,144.1,7.2,OFF,23
EVT_0000211136,VH_0280,DRV_0280,,2025-01-20 04:59:22.957,26.3827218,81.3902188,0.0,114.6,8.8,OFF,21
EVT_0001642092,VH_ORPHAN_7001,DRV_UNKNOWN_978,,2025-01-20 05:00:00.683,27.7034456,71.2852031,66.96,141.5,19.3,ON,46
EVT_0001640277,VH_ORPHAN_3485,DRV_UNKNOWN_250,,2025-01-20 05:00:00.819,18.5149133,68.5269442,47.95,42.6,21.6,OFF,32
EVT_0000204041,VH_0267,DRV_0267,,2025-01-20 05:00:04.419,19.087267,72.6339123,0.0,151.7,15.4,OFF,15
EVT_0001640800,VH_ORPHAN_8135,DRV_UNKNOWN_538,,2025-01-20 05:01:00.332,21.2322751,94.876357,24.82,159.1,36.6,ON,33
EVT_0000183898,VH_0239,DRV_0239,,2025-01-20 05:01:46.904,26.6071578,75.5628747,0.0,332.3,25.6,OFF,52
EVT_0000157648,VH_0207,DRV_0207,,2025-01-20 05:03:10.904,18.1174852,74.208063,0.0,22.0,6.6,OFF,72
EVT_0000079727,VH_0105,DRV_0105,,2025-01-20 05:04:15.436,18.4907482,73.6151766,0.0,212.2,25.0,OFF,36
EVT_0000123425,VH_0161,DRV_0161,,2025-01-20 05:05:36.257,18.5942928,73.5679457,0.0,194.1,12.0,OFF,85
EVT_0000157646,VH_0207,DRV_0207,,2025-01-20 05:06:42.084,18.1172974,74.2071864,0.0,22.0,5.4,OFF,48
EVT_0001642976,VH_ORPHAN_5793,DRV_UNKNOWN_448,,2025-01-20 05:08:00.919,30.7092306,80.1880285,15.75,337.3,35.9,OFF,99
EVT_0001641006,VH_ORPHAN_7259,DRV_UNKNOWN_207,,2025-01-20 05:09:00.118,30.6708167,89.2882283,36.8,348.2,18.1,OFF,6
EVT_0001641767,VH_ORPHAN_9625,DRV_UNKNOWN_246,,2025-01-20 05:09:00.535,20.787814,74.1582549,38.39,114.8,32.4,OFF,96
EVT_0000105205,VH_0134,DRV_0134,,2025-01-20 05:09:23.371,26.8745937,80.8528768,0.0,291.0,9.7,OFF,77
EVT_0001641093,VH_ORPHAN_9343,DRV_UNKNOWN_461,,2025-01-20 05:10:00.784,10.1518136,84.3762623,60.24,13.6,5.5,OFF,27
EVT_0000105189,VH_0133,DRV_0133,,2025-01-20 05:10:36.254,12.905365,77.6789835,0.0,58.8,17.0,OFF,90
EVT_0000008262,VH_0010,DRV_0310,,2025-01-20 05:10:55.727,17.4563253,78.4723942,0.0,131.6,22.2,OFF,99
EVT_0001640411,VH_ORPHAN_5190,DRV_UNKNOWN_743,,2025-01-20 05:11:00.006,27.0208096,78.9949912,70.65,291.6,41.0,ON,67
EVT_0001642684,VH_ORPHAN_4201,DRV_UNKNOWN_613,,2025-01-20 05:12:00.192,9.0266741,82.0873378,45.07,19.5,45.2,ON,27
EVT_0000062540,VH_0090,DRV_0090,,2025-01-20 05:13:46.586,12.9162797,80.1738712,0.0,224.5,23.0,OFF,27
EVT_0000205518,VH_0268,DRV_0268,,2025-01-20 05:14:17.466,22.9549569,72.7386854,0.0,235.5,8.7,OFF,59
EVT_0000167863,VH_0218,DRV_0218,,2025-01-20 05:15:15.174,13.0995267,77.0728768,0.0,131.1,29.4,OFF,71
EVT_0001643965,VH_ORPHAN_6984,DRV_UNKNOWN_359,,2025-01-20 05:16:00.018,16.1893741,95.8706752,28.22,232.6,20.4,OFF,67
EVT_0000199625,VH_0260,DRV_0260,,2025-01-20 05:16:44.926,23.0669688,72.6553445,0.0,356.5,18.3,OFF,36
EVT_0000051493,VH_0076,DRV_0076,,2025-01-20 05:17:28.517,17.7289113,77.8474427,0.0,347.8,19.9,OFF,60
EVT_0001640498,VH_ORPHAN_7975,DRV_UNKNOWN_851,,2025-01-20 05:18:00.568,31.7864785,72.5550405,52.93,313.4,14.5,ON,61
EVT_0000105208,VH_0134,DRV_0134,,2025-01-20 05:20:04.824,26.8746761,80.853619,0.0,291.0,5.3,OFF,55
EVT_0000023735,VH_0031,DRV_0331,,2025-01-20 05:20:40.010,22.5464859,88.5098356,0.0,225.8,25.2,OFF,81
EVT_0001640300,VH_ORPHAN_5187,DRV_UNKNOWN_189,,2025-01-20 05:21:00.794,34.2274522,91.4880151,58.92,129.2,49.2,ON,36
EVT_0000083215,VH_0108,DRV_0108,,2025-01-20 05:21:56.307,18.9502341,72.8486205,0.0,2.0,28.2,OFF,21
EVT_0000204039,VH_0267,DRV_0267,,2025-01-20 05:22:25.195,19.0872769,72.6350948,0.0,151.7,14.5,OFF,31
EVT_0001642672,VH_ORPHAN_2826,DRV_UNKNOWN_256,,2025-01-20 05:23:00.142,29.7791364,88.653292,75.15,125.0,21.0,OFF,100
EVT_0000203623,VH_0266,DRV_0266,,2025-01-20 05:23:20.965,22.9034445,71.7764408,0.0,303.4,15.9,OFF,37
EVT_0001642229,VH_ORPHAN_2820,DRV_UNKNOWN_788,,2025-01-20 05:28:00.056,31.8259655,89.0475458,3.72,41.1,30.4,OFF,12
EVT_0000000005,VH_0001,DRV_0001,,2025-01-20 05:28:04.503,26.9140247,75.7102046,0.0,173.6,14.8,OFF,92
EVT_0000079717,VH_0105,DRV_0105,,2025-01-20 05:29:31.251,18.4913895,73.6152674,0.0,212.2,8.1,OFF,59
EVT_0000167868,VH_0219,DRV_0219,,2025-01-20 05:31:02.655,22.6320434,88.3929116,0.0,173.3,12.4,OFF,48
EVT_0000204037,VH_0267,DRV_0267,,2025-01-20 05:31:39.976,19.0869361,72.6338661,0.0,151.7,26.6,OFF,85
EVT_0000157658,VH_0207,DRV_0207,,2025-01-20 05:33:48.550,18.1165917,74.2074389,0.0,22.0,12.8,OFF,90
EVT_0001639147,VH_ORPHAN_3979,DRV_UNKNOWN_864,,2025-01-20 05:34:00.457,24.4344057,79.3906972,42.72,216.6,33.3,OFF,13
EVT_0000070159,VH_0094,DRV_0094,,2025-01-20 05:34:54.259,18.5979187,74.0607491,0.0,273.8,25.5,OFF,55
EVT_0000142454,VH_0190,DRV_0190,,2025-01-20 05:35:00.079,28.6213795,77.1430886,0.0,228.3,8.2,OFF,28
EVT_0001643787,VH_ORPHAN_1693,DRV_UNKNOWN_566,,2025-01-20 05:36:00.818,8.2903769,93.1069793,21.18,59.1,47.3,ON,95
EVT_0000034299,VH_0048,DRV_0348,,2025-01-20 05:36:18.518,22.3573966,88.9741562,0.0,132.4,13.7,OFF,50
EVT_0000084858,VH_0113,DRV_0113,,2025-01-20 05:36:37.193,19.3294342,72.6035498,0.0,337.2,22.5,OFF,89
EVT_0000199931,VH_0261,DRV_0261,,2025-01-20 05:37:13.878,26.9848318,81.0244797,0.0,244.3,25.0,OFF,40
EVT_0001639911,VH_ORPHAN_2259,DRV_UNKNOWN_657,,2025-01-20 05:38:00.488,33.8610646,68.4824442,63.3,319.4,49.7,ON,23
EVT_0000176132,VH_0229,DRV_0229,,2025-01-20 05:38:48.367,26.5902601,75.586879,0.0,340.5,27.2,OFF,78
EVT_0000043821,VH_0060,DRV_0060,,2025-01-20 05:39:26.489,28.6811432,77.058867,0.0,227.4,28.1,OFF,10
EVT_0000050163,VH_0073,DRV_0073,,2025-01-20 05:40:00.597,26.7802063,80.7951123,0.0,218.1,17.7,OFF,91
EVT_0000147617,VH_0194,DRV_0194,,2025-01-20 05:40:50.313,12.8423273,77.6762015,0.0,271.6,20.2,OFF,100
EVT_0000084855,VH_0113,DRV_0113,,2025-01-20 05:42:04.236,19.3300132,72.6038273,0.0,337.2,11.2,OFF,20
EVT_0000043830,VH_0060,DRV_0060,,2025-01-20 05:42:14.930,28.6807139,77.0589307,0.0,227.4,7.5,OFF,32
EVT_0000011773,VH_0015,DRV_0015,,2025-01-20 05:42:59.904,26.8923753,75.7556469,0.0,198.2,7.8,OFF,100
EVT_0001642840,VH_ORPHAN_3619,DRV_UNKNOWN_576,,2025-01-20 05:43:00.568,32.099621,72.8343757,16.99,91.0,17.9,OFF,92
EVT_0000167254,VH_0217,DRV_0217,,2025-01-20 05:43:05.907,18.6094529,72.4824054,0.0,218.5,13.4,OFF,95
EVT_0000138880,VH_0181,DRV_0181,,2025-01-20 05:43:41.907,27.0871147,76.2019638,0.0,205.0,8.3,OFF,99
EVT_0001643294,VH_ORPHAN_7223,DRV_UNKNOWN_175,,2025-01-20 05:44:00.756,18.5152869,78.5101141,76.13,283.8,38.9,OFF,78
EVT_0001641509,VH_ORPHAN_6400,DRV_UNKNOWN_235,,2025-01-20 05:45:00.218,30.0521071,89.8192253,68.35,268.4,15.3,OFF,17
EVT_0001639223,VH_ORPHAN_6260,DRV_UNKNOWN_342,,2025-01-20 05:46:00.748,17.7743114,75.1436624,5.73,305.3,39.6,ON,93
EVT_0000198563,VH_0255,DRV_0255,,2025-01-20 05:46:01.571,13.0240318,77.6968012,0.0,171.3,28.8,OFF,91
EVT_0001643952,VH_ORPHAN_4882,DRV_UNKNOWN_756,,2025-01-20 05:47:00.536,10.4607816,85.0967792,6.05,187.0,15.5,OFF,95
EVT_0000122128,VH_0158,DRV_0158,,2025-01-20 05:47:54.920,22.3599309,89.2421154,0.0,169.6,17.1,OFF,23
EVT_0001640591,VH_ORPHAN_3860,DRV_UNKNOWN_436,,2025-01-20 05:48:00.661,15.7408607,95.6349596,55.36,68.5,23.7,OFF,40
EVT_0000050179,VH_0074,DRV_0074,,2025-01-20 05:48:20.198,26.9407365,75.7938995,0.0,327.2,29.6,OFF,13
EVT_0000199241,VH_0258,DRV_0258,,2025-01-20 05:48:46.156,12.5837096,77.350748,0.0,163.0,15.5,OFF,62
EVT_0000160869,VH_0211,DRV_0211,,2025-01-20 05:48:51.287,12.8294556,77.8088572,0.0,248.2,26.4,OFF,34
EVT_0000207904,VH_0273,DRV_0273,,2025-01-20 05:50:53.493,19.0527275,73.0004349,0.0,297.1,26.5,OFF,79
EVT_0000086329,VH_0114,DRV_0114,,2025-01-20 05:52:44.916,18.8843164,72.1741882,0.0,249.1,27.0,OFF,13
EVT_0001641153,VH_ORPHAN_2929,DRV_UNKNOWN_456,,2025-01-20 05:53:00.864,24.7138986,93.778311,54.48,357.5,42.0,ON,15
EVT_0001641633,VH_ORPHAN_6225,DRV_UNKNOWN_798,,2025-01-20 05:56:00.430,31.0453371,92.3211503,22.57,274.9,9.9,OFF,46
EVT_0001642428,VH_ORPHAN_3695,DRV_UNKNOWN_142,,2025-01-20 05:56:00.836,30.901266,75.5092439,76.85,8.9,21.3,OFF,63
EVT_0000204046,VH_0267,DRV_0267,,2025-01-20 05:57:27.765,19.0867918,72.6345409,0.0,151.7,21.5,OFF,32
EVT_0001643171,VH_ORPHAN_5881,DRV_UNKNOWN_614,,2025-01-20 05:58:00.711,20.6784181,90.5068865,6.67,194.2,30.5,OFF,52
EVT_0001641721,VH_ORPHAN_4252,DRV_UNKNOWN_258,,2025-01-20 05:59:00.104,25.1762623,84.6216217,13.54,121.6,47.9,ON,76
EVT_0000078487,VH_0104,DRV_0104,,2025-01-20 05:59:15.736,27.2320082,75.6698903,0.0,356.2,18.7,OFF,62
EVT_0000050177,VH_0074,DRV_0074,,2025-01-20 05:59:20.513,26.9406253,75.7949814,0.0,327.2,21.1,OFF,72
EVT_0000175843,VH_0228,DRV_0228,,2025-01-20 05:59:38.076,12.8591776,80.2342208,0.0,110.7,18.0,OFF,84
EVT_0000180356,VH_0235,DRV_0235,,2025-01-20 06:00:16.396,12.8870545,80.0510264,0.0,253.5,25.4,OFF,46
EVT_0000027090,VH_0041,DRV_0341,,2025-01-20 06:00:43.032,18.6778829,73.4731422,0.0,28.3,26.8,OFF,27
EVT_0001641592,VH_ORPHAN_7121,DRV_UNKNOWN_600,,2025-01-20 06:01:00.685,17.5613574,68.7798993,25.69,30.9,34.0,OFF,52
EVT_0000043820,VH_0060,DRV_0060,,2025-01-20 06:01:19.218,28.6811043,77.0604369,0.0,227.4,9.8,OFF,67
EVT_0000078002,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:02:00.229,26.8550124,75.6951713,42.99,76.1,24.6,ON,97
EVT_0001641296,VH_ORPHAN_7931,DRV_UNKNOWN_427,,2025-01-20 06:02:00.862,30.8200068,76.6150881,47.04,22.2,33.6,ON,14
EVT_0000078003,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:02:09.503,0.0,0.0,36.76,82.8,4.5,ON,96
EVT_0000078004,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:02:18.963,26.8553377,75.6968459,24.7,70.1,17.0,ON,98
EVT_0000078005,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:02:30.662,26.8557466,75.6977202,35.19,62.3,6.7,ON,96
EVT_0000078006,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:02:38.593,26.8560718,75.6983169,24.93,58.6,3.0,ON,94
EVT_0000034303,VH_0048,DRV_0348,,2025-01-20 06:02:40.391,22.3575789,88.974121,0.0,132.4,16.1,OFF,49
EVT_0000123423,VH_0161,DRV_0161,,2025-01-20 06:02:49.743,18.5950309,73.5679376,0.0,194.1,12.7,OFF,97
EVT_0000078007,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:02:50.708,26.856605,75.6992153,38.47,56.4,16.8,ON,100
EVT_0000178129,VH_0231,DRV_0231,,2025-01-20 06:02:51.506,12.9882754,80.4137444,0.0,41.5,5.4,OFF,58
EVT_0000078008,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:02:59.297,26.8572577,75.7000094,38.49,47.3,17.6,ON,99
EVT_0000220101,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:03:00.243,26.8581411,75.789197,49.02,342.9,18.4,ON,103
EVT_0000220102,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:03:08.159,26.8581411,75.789197,0.0,342.9,10.0,ON,97
EVT_0000078009,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:03:08.566,26.8581065,75.700944,47.55,44.5,15.8,ON,100
EVT_0000078010,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:03:17.016,26.8585968,75.7017499,34.77,55.7,9.0,ON,103
EVT_0000078011,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:03:29.556,26.8593572,75.7026128,43.24,45.4,7.7,ON,95
EVT_0000078012,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:03:39.813,26.8596639,75.7030856,20.84,54.0,15.8,ON,97
EVT_0000078013,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:03:50.400,26.8601752,75.7043196,48.5,65.1,12.5,ON,102
EVT_0001643060,VH_ORPHAN_1285,DRV_UNKNOWN_497,,2025-01-20 06:04:00.281,20.6120329,68.9609979,78.31,191.3,20.7,OFF,68
EVT_0000045119,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:04:00.445,12.868808,77.7137355,62.74,350.2,6.3,ON,98
EVT_0001644713,VH_0273,DRV_0273,TRP_JUMP_0132,2025-01-20 06:04:00.804,19.4536322,72.0110839,30.84,227.7,472.1,ON,42
EVT_0000220103,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:04:00.920,26.8595532,75.7887773,58.38,345.1,11.2,ON,96
EVT_0000078014,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:04:01.062,26.8608151,75.7052365,41.5,52.0,13.2,ON,98
EVT_0000220104,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:04:08.699,26.8602846,75.7885831,30.03,346.7,3.9,ON,104
EVT_0000078015,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:04:09.874,26.8611932,75.7057314,23.23,49.4,24.9,ON,99
EVT_0000045120,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:04:11.848,12.8699232,77.7137933,44.62,2.9,12.0,ON,103
EVT_0000220105,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:04:18.203,26.8613741,75.7880231,47.9,335.4,9.3,ON,95
EVT_0000078016,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:04:19.820,26.8620105,75.7063741,39.9,35.1,9.9,ON,98
EVT_0000045121,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:04:22.736,12.8713479,77.71401,57.55,8.4,12.2,ON,103
EVT_0000220106,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:04:27.238,26.8613741,75.7880231,0.0,335.4,17.9,ON,104
EVT_0000078017,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:04:30.567,26.8630053,75.706938,44.54,26.8,3.9,ON,100
EVT_0000045122,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:04:32.134,12.8730328,77.7144739,69.71,15.0,16.0,ON,98
EVT_0000078018,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:04:42.790,26.8637838,75.7072637,33.21,20.5,24.9,ON,101
EVT_0000045123,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:04:44.147,12.8739301,77.7146827,36.77,12.8,6.3,ON,104
EVT_0000078019,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:04:52.358,26.8646297,75.7075378,35.18,16.1,7.4,ON,94
EVT_0000045124,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:04:54.567,12.8749083,77.714908,40.06,12.7,12.4,ON,102
EVT_0001639325,VH_ORPHAN_9936,DRV_UNKNOWN_736,,2025-01-20 06:05:00.056,19.6807526,80.114055,41.12,321.8,43.1,OFF,6
EVT_0001642123,VH_ORPHAN_5444,DRV_UNKNOWN_619,,2025-01-20 06:05:00.076,28.3084635,91.8245623,63.2,88.9,39.6,OFF,17
EVT_0000078020,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:05:00.187,26.8656249,75.7076699,40.05,6.8,14.8,ON,100
EVT_0000095195,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:05:00.683,18.5441843,73.8186832,57.88,64.8,22.0,ON,97
EVT_0000045125,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:05:03.630,12.8762292,77.7148807,52.79,358.8,4.5,ON,95
EVT_0000078021,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:05:11.601,26.86607,75.7076797,17.79,1.1,6.1,ON,99
EVT_0000095196,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:05:11.667,18.5448869,73.8196323,45.62,52.0,21.1,ON,97
EVT_0000045126,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:05:15.565,12.8762292,77.7148807,0.0,358.8,14.3,ON,100
EVT_0000078022,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:05:23.213,26.8667995,75.707715,29.18,2.5,6.7,ON,96
EVT_0000220107,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:05:23.264,26.8625586,75.7872677,54.46,330.4,7.7,ON,95
EVT_0000095197,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:05:23.883,18.5448869,73.8196323,0.0,52.0,5.5,ON,101
EVT_0000078023,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:05:32.525,26.8678348,75.7076284,41.49,355.7,9.5,ON,94
EVT_0000220108,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:05:35.700,26.8634561,75.7864647,45.89,321.4,9.4,ON,98
EVT_0000078024,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:05:42.296,26.8688814,75.7074458,42.32,351.2,13.1,ON,101
EVT_0000220109,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:05:43.841,26.8642844,75.7858278,40.14,325.6,19.5,ON,100
EVT_0000078025,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:05:50.838,26.869679,75.7072603,32.55,348.3,18.6,ON,95
EVT_0000220110,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:05:51.605,26.8655923,75.7852599,56.05,338.8,10.1,ON,104
EVT_0000078026,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:05:58.529,26.8703198,75.7070954,26.28,347.1,16.7,ON,102
EVT_0001643024,VH_ORPHAN_8290,DRV_UNKNOWN_124,,2025-01-20 06:06:00.655,28.9560364,95.0510173,35.69,254.0,38.7,OFF,41
EVT_0000220111,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:06:02.702,26.8670404,75.7842749,67.68,328.7,5.3,ON,103
EVT_0000220112,VH_0293,DRV_0293,TRP_000451,2025-01-20 06:06:10.546,26.8681329,75.7830152,62.63,314.2,14.2,ON,99
EVT_0000078027,VH_0104,DRV_0104,TRP_000162,2025-01-20 06:06:10.720,26.8708801,75.7071105,22.39,1.4,24.4,ON,97
EVT_0000095198,VH_0125,DRV_0125,TRP_000198,2025-01-20 06:06:13.209,18.5458208,73.8206678,54.14,46.4,20.3,ON,102
EVT_0000045127,VH_0065,DRV_0065,TRP_000092,2025-01-20 06:06:16.502,12.8769387,77.7148032,28.51,353.9,4.5,ON,95
