trip_id,vehicle_id,driver_id,planned_start,planned_end,origin_city,destination_city,status
TRP_001495,VH_0055,DRV_0055,2025-01-23 16:23:00,2025-01-23 19:55:00,Delhi,Delhi,COMPLETED
TRP_001496,VH_0056,DRV_0056,2025-01-23 18:18:00,2025-01-23 19:57:00,Delhi,Delhi,COMPLETED
TRP_001497,VH_0057,DRV_0057,2025-01-23 17:40:00,2025-01-23 19:26:00,Pune,Pune,COMPLETED
TRP_001498,VH_0058,DRV_0058,2025-01-23 11:44:00,2025-01-23 12:40:00,Lucknow,Hyderabad,COMPLETED
TRP_001499,VH_0060,DRV_0060,2025-01-23 16:30:00,2025-01-23 17:33:00,Delhi,Ahmedabad,COMPLETED
TRP_001500,VH_0061,DRV_0061,2025-01-23 19:09:00,2025-01-23 21:42:00,Bangalore,Ahmedabad,COMPLETED
TRP_001501,VH_0064,DRV_0064,2025-01-23 06:16:00,2025-01-23 07:52:00,Lucknow,Lucknow,COMPLETED
TRP_001502,VH_0064,DRV_0064,2025-01-23 21:52:00,2025-01-23 23:44:00,Lucknow,Lucknow,COMPLETED
TRP_001503,VH_0065,DRV_0065,2025-01-23 06:21:00,2025-01-23 07:09:00,Bangalore,Bangalore,COMPLETED
TRP_001504,VH_0066,DRV_0066,2025-01-23 16:02:00,2025-01-23 17:54:00,Chennai,Chennai,COMPLETED
TRP_001505,VH_0067,DRV_0067,2025-01-23 17:13:00,2025-01-23 18:56:00,Jaipur,Jaipur,COMPLETED
TRP_001506,VH_0070,DRV_0070,2025-01-23 19:38:00,2025-01-23 21:25:00,Bangalore,Bangalore,COMPLETED
TRP_001507,VH_0071,DRV_0071,2025-01-23 10:59:00,2025-01-23 11:45:00,Pune,Bangalore,COMPLETED
TRP_001508,VH_0071,DRV_0071,2025-01-23 16:57:00,2025-01-23 17:42:00,Pune,Kolkata,COMPLETED
TRP_001509,VH_0071,DRV_0071,2025-01-23 19:15:00,2025-01-23 21:15:00,Pune,Bangalore,COMPLETED
TRP_001510,VH_0071,DRV_0071,2025-01-23 21:54:00,2025-01-23 23:31:00,Pune,Pune,COMPLETED
TRP_001511,VH_0072,DRV_0072,2025-01-23 15:48:00,2025-01-23 19:21:00,Jaipur,Jaipur,CANCELLED
TRP_001512,VH_0072,DRV_0072,2025-01-23 19:19:00,2025-01-23 20:27:00,Jaipur,Kolkata,COMPLETED
TRP_001513,VH_0072,DRV_0072,2025-01-23 20:56:00,2025-01-24 00:39:00,Jaipur,Pune,COMPLETED
TRP_001514,VH_0073,DRV_0073,2025-01-23 09:29:00,2025-01-23 11:33:00,Lucknow,Chennai,COMPLETED
TRP_001515,VH_0073,DRV_0073,2025-01-23 10:32:00,2025-01-23 12:15:00,Lucknow,Lucknow,COMPLETED
TRP_001516,VH_0073,DRV_0073,2025-01-23 17:14:00,2025-01-23 18:50:00,Lucknow,Chennai,COMPLETED
TRP_001517,VH_0077,DRV_0077,2025-01-23 07:10:00,2025-01-23 08:00:00,Pune,Jaipur,COMPLETED
TRP_001518,VH_0077,DRV_0077,2025-01-23 19:41:00,2025-01-23 20:27:00,Pune,Lucknow,COMPLETED
TRP_001519,VH_0078,DRV_0078,2025-01-23 18:49:00,2025-01-23 19:36:00,Kolkata,Kolkata,COMPLETED
TRP_001520,VH_0079,DRV_0079,2025-01-23 12:39:00,2025-01-23 14:29:00,Mumbai,Mumbai,IN_PROGRESS
TRP_001521,VH_0080,DRV_0080,2025-01-23 18:47:00,2025-01-23 20:08:00,Ahmedabad,Ahmedabad,CANCELLED
TRP_001522,VH_0081,DRV_0081,2025-01-23 13:16:00,2025-01-23 13:58:00,Chennai,Chennai,CANCELLED
TRP_001523,VH_0081,DRV_0081,2025-01-23 17:03:00,2025-01-23 18:33:00,Chennai,Chennai,COMPLETED
TRP_001524,VH_0083,DRV_0083,2025-01-23 10:42:00,2025-01-23 12:34:00,Delhi,Jaipur,IN_PROGRESS
TRP_001525,VH_0084,DRV_0084,2025-01-23 15:04:00,2025-01-23 17:13:00,Hyderabad,Hyderabad,COMPLETED
TRP_001526,VH_0085,DRV_0085,2025-01-23 12:30:00,2025-01-23 16:27:00,Mumbai,Jaipur,COMPLETED
TRP_001527,VH_0085,DRV_0085,2025-01-23 17:07:00,2025-01-23 18:37:00,Mumbai,Mumbai,COMPLETED
TRP_001528,VH_0085,DRV_0085,2025-01-23 20:44:00,2025-01-24 00:42:00,Mumbai,Mumbai,COMPLETED
TRP_001529,VH_0086,DRV_0086,2025-01-23 08:55:00,2025-01-23 09:56:00,Hyderabad,Mumbai,CANCELLED
TRP_001530,VH_0087,DRV_0087,2025-01-23 15:56:00,2025-01-23 19:40:00,Bangalore,Bangalore,COMPLETED
TRP_001531,VH_0087,DRV_0087,2025-01-23 21:49:00,2025-01-24 00:18:00,Bangalore,Bangalore,COMPLETED
TRP_001532,VH_0088,DRV_0088,2025-01-23 06:33:00,2025-01-23 09:14:00,Pune,Bangalore,COMPLETED
TRP_001533,VH_0089,DRV_0089,2025-01-23 18:57:00,2025-01-23 19:32:00,Mumbai,Mumbai,IN_PROGRESS
TRP_001534,VH_0091,DRV_0091,2025-01-23 17:40:00,2025-01-23 19:00:00,Delhi,Delhi,CANCELLED
TRP_001535,VH_0091,DRV_0091,2025-01-23 20:36:00,2025-01-23 21:37:00,Delhi,Kolkata,COMPLETED
TRP_001536,VH_0092,DRV_0092,2025-01-23 10:32:00,2025-01-23 11:55:00,Chennai,Chennai,IN_PROGRESS
TRP_001537,VH_0092,DRV_0092,2025-01-23 18:22:00,2025-01-23 20:35:00,Chennai,Chennai,COMPLETED
TRP_001538,VH_0093,DRV_0093,2025-01-23 07:02:00,2025-01-23 08:27:00,Jaipur,Jaipur,COMPLETED
TRP_001539,VH_0093,DRV_0093,2025-01-23 13:10:00,2025-01-23 17:03:00,Jaipur,Jaipur,COMPLETED
TRP_001540,VH_0093,DRV_0093,2025-01-23 17:00:00,2025-01-23 18:50:00,Jaipur,Jaipur,COMPLETED
TRP_001541,VH_0093,DRV_0093,2025-01-23 18:00:00,2025-01-23 21:57:00,Jaipur,Lucknow,COMPLETED
TRP_001542,VH_0094,DRV_0094,2025-01-23 17:07:00,2025-01-23 19:01:00,Pune,Pune,COMPLETED
TRP_001543,VH_0094,DRV_0094,2025-01-23 21:32:00,2025-01-23 23:12:00,Pune,Pune,COMPLETED
TRP_001544,VH_0096,DRV_0096,2025-01-23 10:38:00,2025-01-23 11:08:00,Chennai,Chennai,COMPLETED
TRP_001545,VH_0099,DRV_0099,2025-01-23 10:40:00,2025-01-23 12:36:00,Pune,Pune,CANCELLED
TRP_001546,VH_0099,DRV_0099,2025-01-23 19:07:00,2025-01-23 19:40:00,Pune,Pune,COMPLETED
TRP_001547,VH_0100,DRV_0100,2025-01-23 08:40:00,2025-01-23 11:19:00,Mumbai,Mumbai,COMPLETED
TRP_001548,VH_0100,DRV_0100,2025-01-23 11:14:00,2025-01-23 14:18:00,Mumbai,Mumbai,COMPLETED
TRP_001549,VH_0102,DRV_0102,2025-01-23 08:50:00,2025-01-23 09:22:00,Kolkata,Kolkata,COMPLETED
TRP_001550,VH_0102,DRV_0102,2025-01-23 10:43:00,2025-01-23 12:04:00,Kolkata,Kolkata,COMPLETED
TRP_001551,VH_0102,DRV_0102,2025-01-23 16:33:00,2025-01-23 18:18:00,Kolkata,Kolkata,COMPLETED
TRP_001552,VH_0102,DRV_0102,2025-01-23 18:32:00,2025-01-23 19:17:00,Kolkata,Kolkata,COMPLETED
TRP_001553,VH_0103,DRV_0103,2025-01-23 07:14:00,2025-01-23 08:14:00,Hyderabad,Hyderabad,COMPLETED
TRP_001554,VH_0103,DRV_0103,2025-01-23 08:15:00,2025-01-23 09:22:00,Hyderabad,Hyderabad,COMPLETED
TRP_001555,VH_0104,DRV_0104,2025-01-23 09:56:00,2025-01-23 11:14:00,Jaipur,Jaipur,COMPLETED
TRP_001556,VH_0105,DRV_0105,2025-01-23 13:59:00,2025-01-23 15:54:00,Pune,Pune,COMPLETED
TRP_001557,VH_0105,DRV_0105,2025-01-23 20:26:00,2025-01-23 21:46:00,Pune,Ahmedabad,COMPLETED
TRP_001558,VH_0106,DRV_0106,2025-01-23 06:21:00,2025-01-23 07:17:00,Delhi,Delhi,COMPLETED
TRP_001559,VH_0106,DRV_0106,2025-01-23 20:36:00,2025-01-23 22:27:00,Delhi,Delhi,COMPLETED
TRP_001560,VH_0107,DRV_0107,2025-01-23 13:03:00,2025-01-23 14:51:00,Kolkata,Ahmedabad,COMPLETED
TRP_001561,VH_0108,DRV_0108,2025-01-23 06:30:00,2025-01-23 08:08:00,Mumbai,Mumbai,COMPLETED
TRP_001562,VH_0108,DRV_0108,2025-01-23 11:58:00,2025-01-23 12:44:00,Mumbai,Lucknow,COMPLETED
TRP_001563,VH_0108,DRV_0108,2025-01-23 12:53:00,2025-01-23 15:23:00,Mumbai,Mumbai,COMPLETED
TRP_001564,VH_0108,DRV_0108,2025-01-23 20:40:00,2025-01-23 22:46:00,Mumbai,Mumbai,COMPLETED
TRP_001565,VH_0109,DRV_0109,2025-01-23 12:01:00,2025-01-23 13:17:00,Delhi,Mumbai,COMPLETED
TRP_001566,VH_0110,DRV_0110,2025-01-23 08:09:00,2025-01-23 09:51:00,Jaipur,Kolkata,COMPLETED
TRP_001567,VH_0112,DRV_0112,2025-01-23 19:45:00,2025-01-23 22:32:00,Bangalore,Bangalore,COMPLETED
TRP_001568,VH_0114,DRV_0114,2025-01-23 06:13:00,2025-01-23 08:55:00,Mumbai,Mumbai,COMPLETED
TRP_001569,VH_0118,DRV_0118,2025-01-23 12:56:00,2025-01-23 15:42:00,Hyderabad,Hyderabad,COMPLETED
TRP_001570,VH_0118,DRV_0118,2025-01-23 17:58:00,2025-01-23 19:17:00,Hyderabad,Hyderabad,COMPLETED
TRP_001571,VH_0119,DRV_0119,2025-01-23 12:08:00,2025-01-23 13:38:00,Chennai,Chennai,COMPLETED
TRP_001572,VH_0119,DRV_0119,2025-01-23 15:04:00,2025-01-23 16:20:00,Chennai,Delhi,COMPLETED
TRP_001573,VH_0120,DRV_0120,2025-01-23 06:20:00,2025-01-23 09:09:00,Lucknow,Lucknow,COMPLETED
TRP_001574,VH_0120,DRV_0120,2025-01-23 20:47:00,2025-01-23 23:12:00,Lucknow,Lucknow,COMPLETED
TRP_001575,VH_0121,DRV_0121,2025-01-23 15:20:00,2025-01-23 16:49:00,Delhi,Delhi,IN_PROGRESS
TRP_001576,VH_0122,DRV_0122,2025-01-23 07:40:00,2025-01-23 09:33:00,Delhi,Hyderabad,COMPLETED
TRP_001577,VH_0122,DRV_0122,2025-01-23 10:56:00,2025-01-23 14:50:00,Delhi,Delhi,COMPLETED
TRP_001578,VH_0123,DRV_0123,2025-01-23 21:58:00,2025-01-23 22:57:00,Bangalore,Jaipur,COMPLETED
TRP_001579,VH_0124,DRV_0124,2025-01-23 08:17:00,2025-01-23 08:55:00,Jaipur,Pune,COMPLETED
TRP_001580,VH_0124,DRV_0124,2025-01-23 19:36:00,2025-01-23 21:07:00,Jaipur,Kolkata,COMPLETED
TRP_001581,VH_0125,DRV_0125,2025-01-23 08:10:00,2025-01-23 10:39:00,Pune,Pune,COMPLETED
TRP_001582,VH_0125,DRV_0125,2025-01-23 09:16:00,2025-01-23 10:56:00,Pune,Pune,COMPLETED
TRP_001583,VH_0125,DRV_0125,2025-01-23 16:48:00,2025-01-23 20:10:00,Pune,Kolkata,COMPLETED
TRP_001584,VH_0126,DRV_0126,2025-01-23 12:48:00,2025-01-23 15:47:00,Pune,Pune,COMPLETED
TRP_001585,VH_0127,DRV_0127,2025-01-23 18:52:00,2025-01-23 21:25:00,Hyderabad,Hyderabad,COMPLETED
TRP_001586,VH_0128,DRV_0128,2025-01-23 11:38:00,2025-01-23 12:59:00,Mumbai,Mumbai,COMPLETED
TRP_001587,VH_0128,DRV_0128,2025-01-23 15:59:00,2025-01-23 16:52:00,Mumbai,Kolkata,COMPLETED
TRP_001588,VH_0129,DRV_0129,2025-01-23 14:19:00,2025-01-23 15:51:00,Hyderabad,Hyderabad,COMPLETED
TRP_001589,VH_0130,DRV_0130,2025-01-23 10:54:00,2025-01-23 12:34:00,Delhi,Delhi,COMPLETED
TRP_001590,VH_0130,DRV_0130,2025-01-23 13:44:00,2025-01-23 15:34:00,Delhi,Delhi,COMPLETED
TRP_001591,VH_0131,DRV_0131,2025-01-23 14:48:00,2025-01-23 16:42:00,Lucknow,Lucknow,COMPLETED
TRP_001592,VH_0131,DRV_0131,2025-01-23 16:46:00,2025-01-23 19:38:00,Lucknow,Lucknow,COMPLETED
TRP_001593,VH_0131,DRV_0131,2025-01-23 20:13:00,2025-01-23 21:37:00,Lucknow,Lucknow,COMPLETED
TRP_001594,VH_0133,DRV_0133,2025-01-23 13:40:00,2025-01-23 17:34:00,Bangalore,Bangalore,COMPLETED
TRP_001595,VH_0133,DRV_0133,2025-01-23 14:43:00,2025-01-23 16:04:00,Bangalore,Bangalore,IN_PROGRESS
TRP_001596,VH_0133,DRV_0133,2025-01-23 16:26:00,2025-01-23 17:47:00,Bangalore,Jaipur,IN_PROGRESS
TRP_001597,VH_0133,DRV_0133,2025-01-23 18:53:00,2025-01-23 22:34:00,Bangalore,Delhi,COMPLETED
TRP_001598,VH_0134,DRV_0134,2025-01-23 21:10:00,2025-01-23 22:03:00,Lucknow,Bangalore,COMPLETED
TRP_001599,VH_0139,DRV_0139,2025-01-23 07:05:00,2025-01-23 09:33:00,Kolkata,Ahmedabad,COMPLETED
TRP_001600,VH_0139,DRV_0139,2025-01-23 11:32:00,2025-01-23 13:08:00,Kolkata,Kolkata,COMPLETED
TRP_001601,VH_0140,DRV_0140,2025-01-23 19:50:00,2025-01-23 20:52:00,Hyderabad,Pune,COMPLETED
TRP_001602,VH_0141,DRV_0141,2025-01-23 09:32:00,2025-01-23 10:46:00,Lucknow,Lucknow,IN_PROGRESS
TRP_001603,VH_0141,DRV_0141,2025-01-23 12:52:00,2025-01-23 15:44:00,Lucknow,Delhi,COMPLETED
TRP_001604,VH_0142,DRV_0142,2025-01-23 07:09:00,2025-01-23 09:51:00,Jaipur,Ahmedabad,COMPLETED
TRP_001605,VH_0142,DRV_0142,2025-01-23 16:43:00,2025-01-23 18:06:00,Jaipur,Jaipur,COMPLETED
TRP_001606,VH_0142,DRV_0142,2025-01-23 19:52:00,2025-01-23 21:01:00,Jaipur,Jaipur,COMPLETED
TRP_001607,VH_0143,DRV_0143,2025-01-23 09:34:00,2025-01-23 13:08:00,Jaipur,Jaipur,COMPLETED
TRP_001608,VH_0143,DRV_0143,2025-01-23 10:23:00,2025-01-23 12:27:00,Jaipur,Jaipur,COMPLETED
TRP_001609,VH_0144,DRV_0144,2025-01-23 11:45:00,2025-01-23 13:09:00,Chennai,Chennai,COMPLETED
TRP_001610,VH_0144,DRV_0144,2025-01-23 21:52:00,2025-01-24 00:11:00,Chennai,Chennai,COMPLETED
TRP_001611,VH_0145,DRV_0145,2025-01-23 08:55:00,2025-01-23 11:12:00,Delhi,Delhi,COMPLETED
TRP_001612,VH_0145,DRV_0145,2025-01-23 18:51:00,2025-01-23 19:51:00,Delhi,Delhi,IN_PROGRESS
TRP_001613,VH_0147,DRV_0147,2025-01-23 18:05:00,2025-01-23 19:23:00,Lucknow,Lucknow,COMPLETED
TRP_001614,VH_0148,DRV_0148,2025-01-23 07:11:00,2025-01-23 09:45:00,Mumbai,Pune,COMPLETED
TRP_001615,VH_0149,DRV_0149,2025-01-23 08:09:00,2025-01-23 10:08:00,Delhi,Delhi,IN_PROGRESS
TRP_001616,VH_0149,DRV_0149,2025-01-23 11:40:00,2025-01-23 13:17:00,Delhi,Delhi,COMPLETED
TRP_001617,VH_0149,DRV_0149,2025-01-23 12:43:00,2025-01-23 14:02:00,Delhi,Delhi,COMPLETED
TRP_001618,VH_0149,DRV_0149,2025-01-23 15:19:00,2025-01-23 16:17:00,Delhi,Delhi,COMPLETED
TRP_001619,VH_0150,DRV_0150,2025-01-23 16:35:00,2025-01-23 17:56:00,Hyderabad,Mumbai,COMPLETED
TRP_001620,VH_0151,DRV_0151,2025-01-23 13:52:00,2025-01-23 15:18:00,Kolkata,Kolkata,COMPLETED
TRP_001621,VH_0152,DRV_0152,2025-01-23 09:21:00,2025-01-23 11:33:00,Jaipur,Jaipur,COMPLETED
TRP_001622,VH_0152,DRV_0152,2025-01-23 14:53:00,2025-01-23 18:43:00,Jaipur,Jaipur,COMPLETED
TRP_001623,VH_0154,DRV_0154,2025-01-23 15:40:00,2025-01-23 17:54:00,Bangalore,Bangalore,COMPLETED
TRP_001624,VH_0154,DRV_0154,2025-01-23 20:45:00,2025-01-23 22:28:00,Bangalore,Bangalore,COMPLETED
TRP_001625,VH_0155,DRV_0155,2025-01-23 07:44:00,2025-01-23 09:37:00,Mumbai,Mumbai,COMPLETED
TRP_001626,VH_0155,DRV_0155,2025-01-23 08:27:00,2025-01-23 09:53:00,Mumbai,Delhi,CANCELLED
TRP_001627,VH_0155,DRV_0155,2025-01-23 13:36:00,2025-01-23 15:03:00,Mumbai,Chennai,COMPLETED
TRP_001628,VH_0155,DRV_0155,2025-01-23 15:34:00,2025-01-23 17:33:00,Mumbai,Kolkata,COMPLETED
TRP_001629,VH_0156,DRV_0156,2025-01-23 12:02:00,2025-01-23 13:31:00,Pune,Pune,COMPLETED
TRP_001630,VH_0156,DRV_0156,2025-01-23 17:38:00,2025-01-23 18:56:00,Pune,Chennai,COMPLETED
TRP_001631,VH_0157,DRV_0157,2025-01-23 07:18:00,2025-01-23 10:09:00,Chennai,Chennai,COMPLETED
TRP_001632,VH_0157,DRV_0157,2025-01-23 11:05:00,2025-01-23 14:51:00,Chennai,Chennai,COMPLETED
TRP_001633,VH_0157,DRV_0157,2025-01-23 16:58:00,2025-01-23 19:11:00,Chennai,Chennai,COMPLETED
TRP_001634,VH_0158,DRV_0158,2025-01-23 16:31:00,2025-01-23 17:48:00,Kolkata,Kolkata,COMPLETED
TRP_001635,VH_0158,DRV_0158,2025-01-23 17:30:00,2025-01-23 18:34:00,Kolkata,Ahmedabad,COMPLETED
TRP_001636,VH_0160,DRV_0160,2025-01-23 09:15:00,2025-01-23 10:44:00,Pune,Pune,COMPLETED
TRP_001637,VH_0160,DRV_0160,2025-01-23 15:48:00,2025-01-23 17:23:00,Pune,Pune,COMPLETED
TRP_001638,VH_0160,DRV_0160,2025-01-23 17:07:00,2025-01-23 18:36:00,Pune,Pune,COMPLETED
TRP_001639,VH_0160,DRV_0160,2025-01-23 19:15:00,2025-01-23 19:50:00,Pune,Pune,COMPLETED
TRP_001640,VH_0161,DRV_0161,2025-01-23 13:36:00,2025-01-23 14:32:00,Pune,Kolkata,COMPLETED
TRP_001641,VH_0163,DRV_0163,2025-01-23 09:10:00,2025-01-23 13:05:00,Jaipur,Jaipur,COMPLETED
TRP_001642,VH_0163,DRV_0163,2025-01-23 21:51:00,2025-01-24 00:33:00,Jaipur,Jaipur,COMPLETED
TRP_001643,VH_0164,DRV_0164,2025-01-23 10:36:00,2025-01-23 12:07:00,Bangalore,Mumbai,COMPLETED
TRP_001644,VH_0164,DRV_0164,2025-01-23 19:48:00,2025-01-23 20:42:00,Bangalore,Hyderabad,COMPLETED
TRP_001645,VH_0166,DRV_0166,2025-01-23 14:04:00,2025-01-23 15:16:00,Kolkata,Kolkata,COMPLETED
TRP_001646,VH_0167,DRV_0167,2025-01-23 18:38:00,2025-01-23 21:11:00,Bangalore,Mumbai,IN_PROGRESS
TRP_001647,VH_0168,DRV_0168,2025-01-23 06:52:00,2025-01-23 07:55:00,Ahmedabad,Hyderabad,COMPLETED
TRP_001648,VH_0168,DRV_0168,2025-01-23 09:46:00,2025-01-23 11:34:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_001649,VH_0168,DRV_0168,2025-01-23 19:38:00,2025-01-23 20:45:00,Ahmedabad,Bangalore,COMPLETED
TRP_001650,VH_0171,DRV_0171,2025-01-23 09:39:00,2025-01-23 10:37:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_001651,VH_0172,DRV_0172,2025-01-23 15:18:00,2025-01-23 16:04:00,Bangalore,Bangalore,CANCELLED
TRP_001652,VH_0172,DRV_0172,2025-01-23 16:16:00,2025-01-23 17:37:00,Bangalore,Bangalore,COMPLETED
TRP_001653,VH_0173,DRV_0173,2025-01-23 09:50:00,2025-01-23 10:44:00,Lucknow,Jaipur,COMPLETED
TRP_001654,VH_0173,DRV_0173,2025-01-23 10:26:00,2025-01-23 11:22:00,Lucknow,Lucknow,IN_PROGRESS
TRP_001655,VH_0173,DRV_0173,2025-01-23 11:55:00,2025-01-23 14:50:00,Lucknow,Mumbai,COMPLETED
TRP_001656,VH_0173,DRV_0173,2025-01-23 16:44:00,2025-01-23 19:16:00,Lucknow,Lucknow,COMPLETED
TRP_001657,VH_0175,DRV_0175,2025-01-23 06:10:00,2025-01-23 08:42:00,Pune,Hyderabad,COMPLETED
TRP_001658,VH_0176,DRV_0176,2025-01-23 10:54:00,2025-01-23 13:45:00,Chennai,Chennai,COMPLETED
TRP_001659,VH_0176,DRV_0176,2025-01-23 16:47:00,2025-01-23 18:07:00,Chennai,Chennai,COMPLETED
TRP_001660,VH_0176,DRV_0176,2025-01-23 20:46:00,2025-01-23 22:56:00,Chennai,Chennai,COMPLETED
TRP_001661,VH_0177,DRV_0177,2025-01-23 13:09:00,2025-01-23 15:32:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_001662,VH_0179,DRV_0179,2025-01-23 13:22:00,2025-01-23 14:39:00,Pune,Delhi,COMPLETED
TRP_001663,VH_0180,DRV_0180,2025-01-23 07:44:00,2025-01-23 09:21:00,Lucknow,Lucknow,COMPLETED
TRP_001664,VH_0180,DRV_0180,2025-01-23 11:22:00,2025-01-23 11:57:00,Lucknow,Lucknow,COMPLETED
TRP_001665,VH_0182,DRV_0182,2025-01-23 10:57:00,2025-01-23 12:54:00,Jaipur,Jaipur,COMPLETED
TRP_001666,VH_0182,DRV_0182,2025-01-23 21:22:00,2025-01-23 22:53:00,Jaipur,Bangalore,COMPLETED
TRP_001667,VH_0184,DRV_0184,2025-01-23 17:35:00,2025-01-23 19:21:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_001668,VH_0184,DRV_0184,2025-01-23 20:46:00,2025-01-23 22:32:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_001669,VH_0185,DRV_0185,2025-01-23 11:47:00,2025-01-23 12:54:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_001670,VH_0185,DRV_0185,2025-01-23 12:22:00,2025-01-23 14:09:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_001671,VH_0185,DRV_0185,2025-01-23 14:52:00,2025-01-23 16:47:00,Ahmedabad,Bangalore,COMPLETED
TRP_001672,VH_0185,DRV_0185,2025-01-23 17:51:00,2025-01-23 19:09:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_001673,VH_0187,DRV_0187,2025-01-23 07:37:00,2025-01-23 09:33:00,Bangalore,Bangalore,IN_PROGRESS
TRP_001674,VH_0188,DRV_0188,2025-01-23 06:26:00,2025-01-23 08:37:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_001675,VH_0188,DRV_0188,2025-01-23 08:57:00,2025-01-23 10:18:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_001676,VH_0188,DRV_0188,2025-01-23 21:08:00,2025-01-23 22:55:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_001677,VH_0189,DRV_0189,2025-01-23 06:01:00,2025-01-23 07:50:00,Kolkata,Kolkata,COMPLETED
TRP_001678,VH_0189,DRV_0189,2025-01-23 10:23:00,2025-01-23 11:36:00,Kolkata,Kolkata,COMPLETED
TRP_001679,VH_0191,DRV_0191,2025-01-23 19:11:00,2025-01-23 22:04:00,Jaipur,Jaipur,COMPLETED
TRP_001680,VH_0191,DRV_0191,2025-01-23 20:11:00,2025-01-23 21:55:00,Jaipur,Jaipur,COMPLETED
TRP_001681,VH_0192,DRV_0192,2025-01-23 11:42:00,2025-01-23 13:08:00,Ahmedabad,Bangalore,COMPLETED
TRP_001682,VH_0192,DRV_0192,2025-01-23 15:48:00,2025-01-23 18:02:00,Ahmedabad,Ahmedabad,IN_PROGRESS
TRP_001683,VH_0192,DRV_0192,2025-01-23 20:24:00,2025-01-23 22:37:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_001684,VH_0193,DRV_0193,2025-01-23 15:49:00,2025-01-23 16:58:00,Lucknow,Hyderabad,IN_PROGRESS
TRP_001685,VH_0194,DRV_0194,2025-01-23 08:45:00,2025-01-23 09:51:00,Bangalore,Bangalore,COMPLETED
TRP_001686,VH_0195,DRV_0195,2025-01-23 11:13:00,2025-01-23 14:16:00,Hyderabad,Hyderabad,COMPLETED
TRP_001687,VH_0195,DRV_0195,2025-01-23 13:15:00,2025-01-23 14:42:00,Hyderabad,Delhi,COMPLETED
TRP_001688,VH_0195,DRV_0195,2025-01-23 17:36:00,2025-01-23 20:47:00,Hyderabad,Hyderabad,COMPLETED
TRP_001689,VH_0197,DRV_0197,2025-01-23 13:44:00,2025-01-23 14:21:00,Jaipur,Ahmedabad,COMPLETED
TRP_001690,VH_0198,DRV_0198,2025-01-23 10:18:00,2025-01-23 11:14:00,Lucknow,Lucknow,COMPLETED
TRP_001691,VH_0200,DRV_0200,2025-01-23 11:32:00,2025-01-23 12:28:00,Mumbai,Mumbai,COMPLETED
TRP_001692,VH_0200,DRV_0200,2025-01-23 14:47:00,2025-01-23 16:15:00,Mumbai,Mumbai,COMPLETED
TRP_001693,VH_0201,DRV_0201,2025-01-23 14:19:00,2025-01-23 15:52:00,Mumbai,Bangalore,COMPLETED
TRP_001694,VH_0201,DRV_0201,2025-01-23 16:52:00,2025-01-23 18:30:00,Mumbai,Chennai,COMPLETED
TRP_001695,VH_0201,DRV_0201,2025-01-23 17:16:00,2025-01-23 18:06:00,Mumbai,Mumbai,IN_PROGRESS
TRP_001696,VH_0201,DRV_0201,2025-01-23 19:41:00,2025-01-23 20:44:00,Mumbai,Mumbai,COMPLETED
TRP_001697,VH_0203,DRV_0203,2025-01-23 12:47:00,2025-01-23 15:53:00,Lucknow,Lucknow,COMPLETED
TRP_001698,VH_0203,DRV_0203,2025-01-23 14:43:00,2025-01-23 16:01:00,Lucknow,Mumbai,COMPLETED
TRP_001699,VH_0204,DRV_0204,2025-01-23 13:31:00,2025-01-23 16:10:00,Kolkata,Kolkata,COMPLETED
TRP_001700,VH_0206,DRV_0206,2025-01-23 08:50:00,2025-01-23 09:55:00,Jaipur,Jaipur,COMPLETED
TRP_001701,VH_0206,DRV_0206,2025-01-23 19:20:00,2025-01-23 20:23:00,Jaipur,Jaipur,COMPLETED
TRP_001702,VH_0207,DRV_0207,2025-01-23 06:43:00,2025-01-23 09:47:00,Pune,Pune,COMPLETED
TRP_001703,VH_0208,DRV_0208,2025-01-23 11:53:00,2025-01-23 13:05:00,Delhi,Delhi,COMPLETED
TRP_001704,VH_0208,DRV_0208,2025-01-23 17:07:00,2025-01-23 20:04:00,Delhi,Delhi,COMPLETED
TRP_001705,VH_0209,DRV_0209,2025-01-23 10:02:00,2025-01-23 11:44:00,Kolkata,Kolkata,COMPLETED
TRP_001706,VH_0209,DRV_0209,2025-01-23 13:19:00,2025-01-23 15:56:00,Kolkata,Kolkata,COMPLETED
TRP_001707,VH_0210,DRV_0210,2025-01-23 10:16:00,2025-01-23 11:06:00,Ahmedabad,Ahmedabad,COMPLETED
TRP_001708,VH_0211,DRV_0211,2025-01-23 11:27:00,2025-01-23 12:13:00,Bangalore,Bangalore,COMPLETED
TRP_001709,VH_0211,DRV_0211,2025-01-23 17:18:00,2025-01-23 19:20:00,Bangalore,Bangalore,COMPLETED
